ID or #		Start	End
gene2441		2491453	2492457
gene2442		2492503	2492904
gene2443		2492940	2493974
gene2444		2493985	2494101
gene2445		2494206	2494637
gene2446		2494689	2494781
gene2447		2494844	2496121
gene2448		2496282	2496905
gene2449		2496951	2497895
gene2450		2497981	2499423
gene2451		2499606	2499989
gene2452		2501477	2503582
gene2453		2504340	2504696
gene2454		2505100	2506377
gene2455		2506559	2506924
gene2456		2507322	2507768
gene2457		2508519	2509688
gene2458		2509759	2509878
gene2459		2510058	2510972
gene2460		2510951	2511691
gene2461		2511949	2512602
gene2462		2512625	2513659
gene2463		2513683	2514135
gene2464		2514155	2514832
gene2465		2514825	2515415
gene2466		2515393	2516952
gene2467		2516942	2520631
gene2468		2520940	2521917
gene2469		2521908	2522222
gene2470		2522226	2524631
gene2471		2524697	2525428
gene2472		2525658	2526194
gene2473		2526427	2527134
gene2474		2528387	2529937
gene2475		2530232	2530498
gene2476		2530498	2530749
gene2477		2530914	2531015
gene2478		2531022	2531621
gene2479		2531640	2532008
gene2480		2532254	2533504
gene2481		2533601	2534332
gene2482		2534329	2535057
gene2483		2535029	2535808
gene2484		2535929	2537368
gene2485		2537542	2537646
gene2486		2537800	2538486
gene2487		2538813	2539679
gene2488		2540232	2540336
gene2489		2540431	2541741
gene2490		2542241	2543206
gene2491		2543270	2543395
gene2492		2543773	2544720
gene2493		2544722	2545699
gene2494		2545751	2546218
gene2495		2546229	2546906
gene2496		2546932	2548047
gene2497		2548025	2549032
gene2498		2549034	2550392
gene2499		2550370	2551056
gene2500		2551508	2553241
gene2501		2553266	2555029
gene2502		2555523	2555630
gene2503		2555657	2555764
gene2504		2555898	2556284
gene2505		2556381	2556440
gene2506		2556552	2557694
gene2507		2557754	2558413
gene2508		2558595	2559806
gene2509		2559929	2560402
gene2510		2560515	2561171
gene2511		2561234	2562040
gene2512		2562326	2563735
gene2513		2563873	2565951
gene2514		2566030	2566131
gene2515		2566091	2567920
gene2516		2568014	2568118
gene2517		2568152	2569648
gene2518		2569740	2570591
gene2519		2570747	2570944
gene2520		2570913	2571848
gene2521		2572074	2573474
gene2522		2573768	2574463
gene2523		2574463	2575404
gene2524		2575421	2576056
gene2525		2576053	2577279
gene2526		2577606	2577725
gene2527		2577949	2578548
gene2528		2578728	2580365
gene2529		2580973	2582325
gene2530		2582387	2583565
gene2531		2583970	2584746
gene2532		2584739	2585401
gene2533		2585649	2586725
gene2534		2587080	2587346
gene2535		2587346	2587603
gene2536		2587709	2587903
gene2537		2587962	2588417
gene2538		2588585	2590162
gene2539		2590199	2590291
gene2540		2590357	2591106
gene2541		2591330	2592523
gene2542		2592535	2593284
gene2543		2593277	2594092
gene2544		2594089	2594958
gene2545		2594955	2595890
gene2546		2595903	2597501
gene2547		2597644	2598945
gene2548		2598938	2599756
gene2549		2599767	2600588
gene2550		2601455	2601820
gene2551		2602083	2602901
gene2552		2603134	2604672
gene2553		2604784	2605206
gene2554		2605658	2606077
gene2555		2606095	2606514
gene2556		2606468	2606689
gene2557		2606781	2607203
gene2558		2607454	2608149
gene2559		2608979	2609170
gene2560		2609605	2609727
gene2561		2609731	2610525
gene2562		2611061	2611348
gene2563		2611351	2611677
gene2564		2611677	2613001
gene2565		2612998	2613782
gene2566		2613894	2614670
gene2567		2614770	2614865
gene2568		2614973	2617834
gene2569		2617836	2618228
gene2570		2618345	2620153
gene2571		2620437	2620703
gene2572		2620847	2621155
gene2573		2621477	2622670
gene2575		2626706	2627065
gene2576		2627387	2628130
gene2577		2628341	2629207
gene2580		2636416	2637774
gene2581		2637891	2639444
gene2582		2639468	2640148
gene2583		2640302	2641066
gene2584		2641231	2641923
gene2585		2642154	2642642
gene2586		2642709	2644532
gene2587		2645010	2646287
gene2588		2646834	2647445
gene2589		2647542	2648705
gene2590		2648698	2649162
gene2591		2649590	2650285
gene2592		2650287	2651057
gene2593		2651430	2653394
gene2594		2653467	2653619
gene2595		2653738	2654817
gene2596		2654922	2655515
gene2597		2655537	2656505
gene2598		2656583	2657017
gene2599		2657699	2658505
gene2600		2658625	2659287
gene2601		2659566	2660558
gene2602		2660807	2661607
gene2603		2661928	2662563
gene2604		2662569	2663300
gene2605		2663460	2664080
gene2606		2664274	2664765
gene2607		2665243	2665434
gene2608		2665435	2665533
gene2609		2665552	2666451
gene2610		2666465	2667145
gene2611		2667148	2668191
gene2612		2669101	2670063
gene2613		2670145	2671113
gene2614		2671246	2671590
gene2615		2671632	2672042
gene2616		2672107	2672208
gene2617		2672354	2672422
gene2618		2672422	2674521
gene2619		2674789	2676528
gene2620		2676575	2677264
gene2621		2677257	2677652
gene2622		2677865	2678752
gene2623		2678910	2679128
gene2624		2679517	2679948
gene2625		2680480	2680614
gene2626		2680708	2680965
gene2627		2681544	2682821
gene2628		2683075	2684241
gene2629		2684411	2684932
gene2630		2685341	2687446
gene2631		2687515	2687694
gene2632		2687698	2689692
gene2633		2689704	2689931
gene2634		2690147	2692636
gene2635		2692781	2693329
gene2636		2693406	2693573
gene2637		2693685	2695229
gene2638		2695419	2696018
gene2639		2696248	2696448
gene2640		2696688	2699096
gene2641		2699387	2699593
gene2642		2699683	2700711
gene2643		2700704	2701858
gene2644		2702285	2703793
gene2645		2703805	2704668
gene2646		2704705	2705841
gene2647		2705838	2707331
gene2648		2707324	2707821
gene2649		2707987	2708754
gene2650		2709115	2710926
gene2651		2711437	2711925
gene2652		2712201	2712902
gene2653		2713510	2714565
gene2654		2714942	2715544
gene2655		2715742	2716242
gene2656		2716462	2716692
gene2657		2716842	2717219
gene2658		2717236	2718057
gene2659		2718077	2718376
gene2660		2718507	2719064
gene2661		2719057	2719761
gene2662		2719859	2720869
gene2663		2720889	2721719
gene2664		2721866	2722756
gene2665		2722854	2724194
gene2666		2724188	2725294
gene2667		2725628	2725924
gene2668		2725912	2726280
gene2669		2726295	2726573
gene2670		2726915	2727781
gene2671		2727999	2729063
gene2672		2729218	2729493
gene2673		2729530	2729643
gene2674		2729679	2730401
gene2675		2730755	2731204
gene2676		2731285	2731872
gene2677		2731850	2731948
gene2678		2732005	2733687
gene2679		2733816	2734187
gene2680		2734201	2735052
gene2681		2735045	2735863
gene2682		2735936	2736796
gene2683		2739510	2740958
gene2684		2741039	2742412
gene2685		2742402	2742497
gene2686		2742634	2743050
gene2687		2743173	2744063
gene2688		2744256	2745752
gene2689		2746081	2746377
gene2690		2746437	2748035
gene2691		2748229	2748672
gene2692		2748953	2749165
gene2693		2749443	2751152
gene2694		2751413	2752903
gene2695		2752972	2753067
gene2696		2753153	2753719
gene2697		2753907	2754593
gene2698		2754857	2756479
gene2699		2756611	2756772
gene2700		2756788	2756898
gene2701		2756998	2757534
gene2702		2757531	2759381
gene2703		2759628	2760998
gene2704		2761320	2761415
gene2705		2761491	2762096
gene2706		2762159	2764039
gene2707		2764434	2764931
gene2708		2765626	2765739
gene2709		2766355	2768355
gene2710		2768352	2769107
gene2711		2769215	2770102
gene2712		2770113	2770778
gene2713		2770804	2771004
gene2714		2771202	2772626
gene2715		2772686	2772787
gene2716		2772909	2773364
gene2717		2773609	2774370
gene2719		2777535	2778239
gene2720		2778338	2779306
gene2721		2779296	2780732
gene2722		2780817	2781827
gene2723		2781860	2783095
gene2724		2783442	2783891
gene2725		2784258	2785787
gene2726		2786211	2786738
gene2727		2786981	2787454
gene2728		2787694	2789568
gene2729		2789645	2791597
gene2730		2791611	2792549
gene2731		2792661	2795642
gene2732		2795853	2797712
gene2733		2797979	2798539
gene2734		2798707	2800620
gene2735		2800856	2802214
gene2736		2802207	2803715
gene2737		2803733	2806123
gene2738		2806113	2807072
gene2739		2807050	2808621
gene2740		2808608	2810161
gene2741		2810172	2811383
gene2742		2811513	2818328
gene2743		2818873	2819565
gene2744		2819831	2820259
gene2745		2820243	2820548
gene2746		2820702	2821061
gene2747		2821146	2821757
gene2748		2821836	2822312
gene2749		2822315	2822815
gene2750		2823050	2823817
gene2751		2823814	2824506
gene2752		2824523	2825185
gene2753		2826033	2826593
gene2754		2826757	2827995
gene2755		2827959	2828264
gene2756		2828261	2829133
gene2757		2829120	2830172
gene2759		2830619	2832664
gene2760		2833382	2833594
gene2761		2833754	2834386
gene2762		2834383	2835141
gene2763		2835138	2835842
gene2764		2835835	2836413
gene2765		2836410	2836988
gene2766		2836957	2837970
gene2767		2837986	2839242
gene2768		2839229	2839843
gene2769		2839861	2840679
gene2770		2840870	2840977
gene2771		2840984	2842108
gene2772		2842226	2842723
gene2773		2842770	2843603
gene2774		2843600	2845312
gene2775		2845365	2845919
gene2776		2845948	2846796
gene2777		2847176	2847691
gene2778		2847840	2848811
gene2779		2849055	2850011
gene2780		2850163	2850801
gene2781		2850920	2851687
gene2782		2851677	2852015
gene2783		2852182	2852646
gene2784		2852884	2854302
gene2785		2854715	2855623
gene2786		2855848	2856423
gene2787		2856588	2857604
gene2788		2857669	2857764
gene2789		2857847	2858641
gene2790		2858775	2859287
gene2791		2859570	2860328
gene2792		2860318	2862198
gene2793		2862291	2862482
gene2794		2862494	2863030
gene2795		2863090	2863587
gene2796		2863666	2864016
gene2797		2864045	2864236
gene2798		2865785	2866180
gene2799		2866248	2866601
gene2800		2867054	2867893
gene2801		2867936	2868655
gene2802		2868655	2870532
gene2803		2870599	2871978
gene2804		2872117	2872470
gene2805		2872591	2872728
gene2		1579	1767
gene3		1801	1923
gene4		2093	2674
gene5		2749	2922
